region,upazila,area_ha,annual_crop_ha,single_cropped_ha,double_cropped_ha,triple_cropped_ha,quadruple_cropped_ha,other_ha,net_cropped_ha,cropping_intensity_pct,source,adm3_name,district,lat,lon
Rajshahi,Mohanpur,16276.0,50.0,2250.0,1020.0,7660.0,200.0,170.0,11350.0,252.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Mohanpur,Rajshahi,24.5536,88.6403
Rajshahi,Paba,29783.0,570.0,1370.0,5030.0,8290.0,0.0,160.0,15420.0,242.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Paba,Rajshahi,24.4022,88.6004
Rajshahi,Puthia,19264.0,3600.0,1170.0,2880.0,6150.0,0.0,150.0,13950.0,210.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Puthia,Rajshahi,24.411,88.8274
Rajshahi,Tanor,29580.0,150.0,450.0,15850.0,5980.0,0.0,120.0,22550.0,224.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use Pattern in Rajshahi Region', doi:10.3329/brj.v21i2.38209",Tanore,Rajshahi,24.6202,88.5312
Rangpur,Rangpur,13981.0,190.0,470.0,7510.0,3250.0,0.0,170.0,11590.0,223.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Rangpur Sadar,Rangpur,25.7459,89.2124
Rangpur,Gangachara,24574.0,140.0,500.0,8150.0,11720.0,200.0,130.0,20840.0,255.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Gangachara,Rangpur,25.8742,89.1933
Rangpur,Kaunia,14757.0,200.0,600.0,5620.0,5460.0,0.0,120.0,12000.0,239.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Kaunia,Rangpur,25.7639,89.395
Rangpur,Pirgachha,26518.0,630.0,0.0,13580.0,5500.0,0.0,120.0,19830.0,225.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Pirgachha,Rangpur,25.6652,89.42
Rangpur,Pirganj,40932.0,940.0,5390.0,19000.0,7200.0,0.0,110.0,32640.0,203.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Pirganj,Rangpur,25.4237,89.2743
Rangpur,Badarganj,30127.0,900.0,350.0,14010.0,6880.0,0.0,160.0,22300.0,225.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Badarganj,Rangpur,25.6659,89.0564
Rangpur,Mithapukur,51584.0,630.0,1510.0,26320.0,15950.0,0.0,120.0,44530.0,231.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Mitha Pukur,Rangpur,25.5713,89.2612
Rangpur,Taraganj,12866.0,720.0,150.0,7300.0,3180.0,0.0,170.0,11520.0,220.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Taraganj,Rangpur,25.7806,89.0334
Rangpur,Gaiba. sadar,32024.0,30.0,3340.0,14650.0,1360.0,0.0,150.0,19530.0,190.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Gaibandha Sadar,Gaibandha,25.3497,89.5667
Rangpur,Palasbari,18525.0,500.0,0.0,11670.0,1950.0,0.0,130.0,14250.0,210.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Palashbari,Gaibandha,25.2636,89.3967
Rangpur,Gobindaganj,46003.0,2610.0,1740.0,20100.0,11780.0,0.0,180.0,36410.0,221.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Gobindaganj,Gaibandha,25.1572,89.3691
Rangpur,Saghata,23109.0,100.0,1080.0,11350.0,4220.0,0.0,150.0,16900.0,218.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Saghatta,Gaibandha,25.1234,89.5638
Rangpur,Fulchhari,30654.0,20.0,2270.0,11370.0,2320.0,0.0,140.0,16120.0,200.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Fulchhari,Gaibandha,25.2543,89.6539
Rangpur,Sundarganj,41214.0,270.0,2090.0,23550.0,4950.0,0.0,110.0,30970.0,208.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Sundarganj,Gaibandha,25.51,89.564
Rangpur,Sadullapur,22800.0,580.0,20.0,13290.0,3100.0,0.0,190.0,17180.0,215.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Sadullapur,Gaibandha,25.3948,89.4264
Rangpur,Kurigram,26566.0,500.0,900.0,11140.0,6370.0,0.0,190.0,19100.0,226.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Kurigram Sadar,Kurigram,25.826,89.6907
Rangpur,Ulipur,45867.0,60.0,1450.0,17510.0,5090.0,0.0,150.0,24260.0,215.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Ulipur,Kurigram,25.6891,89.6689
Rangpur,Chilmari,22998.0,50.0,3500.0,5750.0,2500.0,0.0,150.0,11950.0,191.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Chilmari,Kurigram,25.5663,89.7184
Rangpur,Rowmari,19200.0,190.0,140.0,7630.0,5900.0,10.0,120.0,13990.0,240.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",,,,
Rangpur,Razibpur,11303.0,240.0,1750.0,4140.0,2480.0,0.0,130.0,8740.0,206.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Kazipur,Sirajganj,24.6702,89.6872
Rangpur,Bhurungamari,22800.0,220.0,1230.0,11190.0,4640.0,0.0,140.0,17420.0,218.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Bhurungamari,Kurigram,26.1161,89.6935
Rangpur,Nageswari,42080.0,160.0,4000.0,19265.0,4275.0,0.0,160.0,27860.0,200.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Nageshwari,Kurigram,25.9585,89.7401
Rangpur,Phulbari,15658.0,250.0,50.0,9500.0,2600.0,0.0,150.0,12550.0,219.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Phulbari,Kurigram,25.9481,89.5713
Rangpur,Rajarhat,16622.0,90.0,1010.0,9630.0,2610.0,0.0,150.0,13490.0,211.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Rajarhat,Kurigram,25.7861,89.5424
Rangpur,Nilphamari,37308.0,140.0,1200.0,18230.0,10510.0,0.0,160.0,30240.0,230.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Nilphamari Sadar,Nilphamari,25.9417,88.8548
Rangpur,Saidpur,12167.0,160.0,0.0,7360.0,1420.0,0.0,120.0,9060.0,214.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Saidpur,Nilphamari,25.8028,88.9221
Rangpur,Domar,25084.0,310.0,150.0,14540.0,4920.0,0.0,140.0,20060.0,222.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Domar,Nilphamari,26.1586,88.8252
Rangpur,Dimla,32688.0,640.0,1050.0,16710.0,4940.0,0.0,100.0,23440.0,214.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Dimla,Nilphamari,26.1721,88.9725
Rangpur,Jaldhaka,33675.0,540.0,0.0,16990.0,6030.0,0.0,130.0,23690.0,223.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Jaldhaka,Nilphamari,26.0296,88.9933
Rangpur,Kishoreganj,20502.0,520.0,250.0,7510.0,6690.0,0.0,150.0,15120.0,240.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Kishoreganj,Nilphamari,25.8961,89.0328
Rangpur,Lalmonirhat,26075.0,500.0,500.0,11300.0,6820.0,0.0,180.0,19300.0,230.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Lalmonirhat Sadar,Lalmonirhat,25.8747,89.4527
Rangpur,Aditmari,19503.0,280.0,1090.0,8520.0,6115.0,0.0,125.0,16130.0,230.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Aditmari,Lalmonirhat,25.9421,89.3687
Rangpur,Kaliganj,23694.0,170.0,250.0,15040.0,3860.0,0.0,150.0,19470.0,218.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Kaliganj,Gazipur,23.9642,90.5549
Rangpur,Hatibandha,28777.0,230.0,1050.0,15820.0,5770.0,0.0,160.0,23030.0,220.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Hatibandha,Lalmonirhat,26.1215,89.1409
Rangpur,Patgram,26151.0,110.0,200.0,16060.0,4390.0,0.0,150.0,20910.0,220.0,"Bangladesh Rice Journal 21(2) 2017, 'Crop Diversification in Rangpur Region', doi:10.3329/brj.v21i2.38210",Patgram,Lalmonirhat,26.347,89.0256
Sylhet,Ajmiriganj,22400.0,0.0,10850.0,4550.0,0.0,0.0,100.0,15500.0,130.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Ajmiriganj,Habiganj,24.5533,91.2843
Sylhet,Bahubal,30100.0,550.0,5900.0,8100.0,1800.0,0.0,100.0,16450.0,172.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bahubal,Habiganj,24.3606,91.5464
Sylhet,Baniachang,48246.0,0.0,22960.0,14320.0,50.0,0.0,170.0,37500.0,139.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Baniachong,Habiganj,24.4947,91.3654
Sylhet,Chunarughat,42696.0,310.0,460.0,13500.0,8160.0,0.0,180.0,22610.0,233.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Chunarughat,Habiganj,24.1816,91.5174
Sylhet,Habiganj,25139.0,180.0,4000.0,9010.0,6400.0,0.0,140.0,19730.0,211.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Habiganj Sadar,Habiganj,24.3359,91.4143
Sylhet,Lakhai,19042.0,10.0,8360.0,6815.0,205.0,0.0,120.0,15510.0,147.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Lakhai,Habiganj,24.2981,91.2603
Sylhet,Madhabpur,22427.0,140.0,0.0,11070.0,4800.0,0.0,130.0,16140.0,229.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Madhabpur,Habiganj,24.1205,91.3415
Sylhet,Nabiganj,30262.0,10.0,18820.0,5795.0,200.0,0.0,185.0,25010.0,125.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Nabiganj,Habiganj,24.5696,91.5444
Sylhet,Barlekha,44905.0,450.0,5215.0,5225.0,655.0,0.0,105.0,11650.0,157.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Barlekha,Maulvibazar,24.7082,92.1756
Sylhet,Juri,18630.0,70.0,3550.0,5695.0,1140.0,0.0,115.0,10570.0,176.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Juri,Maulvibazar,24.5532,92.1432
Sylhet,Kamalganj,48526.0,620.0,1850.0,13070.0,2390.0,0.0,140.0,18070.0,200.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kamalganj,Maulvibazar,24.3157,91.8592
Sylhet,Kulaura,54500.0,70.0,12000.0,7030.0,3220.0,0.0,100.0,22420.0,160.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kulaura,Maulvibazar,24.4903,92.0123
Sylhet,Maulvibazar,34419.0,60.0,14700.0,10350.0,360.0,0.0,90.0,25560.0,143.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Maulvi Bazar Sadar,Maulvibazar,24.4995,91.7123
Sylhet,Rajnagar,33815.0,100.0,8010.0,11870.0,160.0,0.0,160.0,20300.0,161.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Rajnagar,Maulvibazar,24.5653,91.8608
Sylhet,Sreemangal,45093.0,450.0,3600.0,13030.0,1710.0,0.0,110.0,18900.0,188.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sreemangal,Maulvibazar,24.301,91.698
Sylhet,Biswambarpur,24900.0,150.0,8000.0,8630.0,175.0,0.0,95.0,17050.0,153.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bishwambarpur,Sunamganj,25.1098,91.3151
Sylhet,Chhatak,44067.0,10.0,16530.0,3300.0,0.0,0.0,70.0,19910.0,117.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Chhatak,Sunamganj,24.9439,91.6155
Sylhet,Dharampasha,53123.0,100.0,30910.0,3750.0,550.0,0.0,190.0,35500.0,114.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Dharampasha,Sunamganj,25.0107,91.0407
Sylhet,Derai,42093.0,0.0,28470.0,2250.0,0.0,0.0,80.0,30800.0,107.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Derai,Sunamganj,24.7875,91.336
Sylhet,Dowarabazar,28492.0,70.0,13615.0,7700.0,1055.0,0.0,130.0,22570.0,144.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Dowarabazar,Sunamganj,25.0717,91.5625
Sylhet,Jagannathpur,37591.0,80.0,24600.0,2230.0,550.0,0.0,70.0,27530.0,112.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Jagannathpur,Sunamganj,24.7469,91.5558
Sylhet,Jamalganj,30938.0,10.0,21320.0,4280.0,0.0,0.0,100.0,25710.0,117.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Jamalganj,Sunamganj,24.9542,91.203
Sylhet,Sulla,26085.0,0.0,17150.0,6020.0,0.0,0.0,130.0,23300.0,126.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sulla,Sunamganj,24.6864,91.2569
Sylhet,Sunamganj South,30317.0,10.0,21000.0,2090.0,0.0,0.0,110.0,23210.0,109.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",,,,
Sylhet,Sunamganj,29083.0,10.0,10500.0,7430.0,930.0,0.0,40.0,18910.0,149.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sunamganj Sadar,Sunamganj,25.0508,91.3955
Sylhet,Tahirpur,31425.0,70.0,14710.0,7720.0,300.0,0.0,120.0,22920.0,136.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Tahirpur,Sunamganj,25.1281,91.1633
Sylhet,Balaganj,37592.0,0.0,13900.0,12500.0,1100.0,0.0,150.0,27650.0,153.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Balaganj,Sylhet,24.6954,91.7734
Sylhet,Beanibazar,25072.0,0.0,9300.0,4300.0,200.0,0.0,150.0,13950.0,134.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Beani Bazar,Sylhet,24.8489,92.1591
Sylhet,Biswanath,21450.0,0.0,7300.0,7800.0,1300.0,0.0,150.0,16550.0,163.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bishwanath,Sylhet,24.8349,91.7292
Sylhet,Companiganj,27803.0,10.0,12235.0,5575.0,785.0,0.0,105.0,18710.0,138.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Companiganj,Noakhali,22.7825,91.2735
Sylhet,Fenchuganj,11480.0,0.0,5400.0,2750.0,200.0,0.0,150.0,8500.0,138.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Fenchuganj,Sylhet,24.6938,91.9617
Sylhet,Goainghat,48273.0,10.0,15000.0,6800.0,1850.0,0.0,150.0,23810.0,144.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Gowainghat,Sylhet,25.0831,91.9583
Sylhet,Golapganj,27355.0,10.0,4900.0,11500.0,200.0,0.0,100.0,16710.0,172.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Golabganj,Sylhet,24.812,92.017
Sylhet,Jaintapur,17883.0,1040.0,7010.0,5665.0,650.0,0.0,125.0,14490.0,148.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Jaintiapur,Sylhet,25.0565,92.1014
Sylhet,Zakiganj,26955.0,10.0,13660.0,5480.0,520.0,0.0,140.0,19810.0,133.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Zakiganj,Sylhet,24.926,92.3671
Sylhet,Kanaighat,41225.0,10.0,11745.0,10110.0,1200.0,0.0,145.0,23210.0,154.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kanaighat,Sylhet,24.9935,92.218
Sylhet,Surma,19449.0,0.0,6400.0,8500.0,0.0,0.0,150.0,15050.0,157.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",,,,
Sylhet,Sylhet,30570.0,10.0,3500.0,7140.0,950.0,0.0,110.0,11710.0,178.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sylhet Sadar,Sylhet,24.9413,91.8474
