crop,variety,alias,release_year,duration_days_min,duration_days_max,yield_t_ha_min,yield_t_ha_max,plant_height_cm,oil_pct,drought_tolerant,salt_tolerant,heat_tolerant,waterlogging_tolerant,cold_tolerant,fits_after_aman,short_duration,bijoy_name,description_bijoy,source
Potato,BARI Potato-29,Kv‡iR,2008.0,90.0,95.0,25.0,30.0,,,False,False,False,False,False,False,False,evwi Avjy-29,"‡b`vij¨vÛ †_‡K msM„nxZ Kv‡iR (esk Lady Rosetta × HZ 81 H202) RvZwU msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-29 (Kv‡iR)Õ RvZ wn‡m‡e 2008 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ Ges M‡o 4/5 wU KvÐ _v‡K| KvÐ k³ I Lvov AvswkK †njv‡bv, cvZv gvSvix I Mvp meyR| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Avjy †Mvj †_‡K wW¤^vK„wZ| Avjyi is jvj, Pvgov gm„Y| Avjyi kv‡mi is njy`vf mv`v| †PvL nvjKv Mfxi| †n±icÖwZ djb 25-30 Ub| RxebKvj 90-95 w`b| cÖwµqvRvZKi‡Yi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-34,jiv,2011.0,,,25.0,35.0,,,False,False,False,False,False,False,False,evwi Avjy-34,"Rvgv©bx †_‡K msM„nxZ jiv (esk Saskia × MPI 495402) RvZwU msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-34 (jiv)Õ RvZ wn‡m‡e 2011 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ wKQzUv Qov‡bv, ga¨g D”PZvm¤úbœ Ges M‡o 4/5 wU KvÐ _v‡K| KvÐ k³ I bxj †e¸bx e‡Y©i wgkÖY †`Lv hvq | cÖvšÍxq cvZv GKK cvZvi mv‡_ mshy³ _v‡K| cÎ Kÿ meyR bxj e‡Y©i| cvZvq I Kv‡Ð nvjKv †ivgk †`Lv hvq| Avjy wW¤^vKvi I gvSvix AvK…wZi| Avjyi is jvj, Pvgov gm„Y| Avjyi kv‡mi is Mvp njy`| †PvL nvjKv AMfxi| mvaviY ZvcgvÎvq 55-60 w`‡b A¼zi (¯úÖvDU) †ei nq| A¼zi wW¤^vKvi, Aí G‡š’vmvqvwbb Av‡Q, AMÖfvM nvjKv †jvgk I G‡š’vmvqvwbb hy³| Avjy‡Z ï®‹ c`v‡_©i cwigvY 20.22 ± 1%| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 25-35 Ub| RvZwU cÖwµqvRvZKi‡Yi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-35,,2012.0,,,30.0,45.0,,,False,False,False,False,False,False,False,evwi Avjy-35,"evsjv‡`‡k wbR¯^ msKivq‡Yi gva¨‡g D™¢vweZ {(esk Cardinal × Unknown) (4.5W)} RvZwU G‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-35Õ RvZ wn‡m‡e 2012 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZv m¤úbœ Ges M‡o 4/5 wU KvÐ _v‡K| KvÐ meyR Ges G‡š’vmvqvwbb Gi we¯Í…wZ Kg, cvZv Kg †WD †Ljv‡bv Ges ga¨ wkivq G‡š’vmvqvwbb Kg| Avjy wW¤^vK…wZ I ga¨g AvKv‡ii| Avjyi is ev`vgx, Pvgov gm„Y| Avjyi kv‡mi is nvjKv wµg, †PvL AMfxi| mvaviY ZvcgvÎvq 50-55 w`‡b A¼zi (¯úÖvDU) †ei nq| A¼zi gvSvix Dc‡MvjvKvi, LyeB Kg G‡š’vmvqvwbb Av‡Q, †Mvovi w`K cvZjv †jvgk, AMªfvM †QvU AvKv‡ii| Avjy‡Z ï®‹ c`v‡_©i cwigvY 20.26±1%| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 30-45 Ub| G RvZwU cÖwµqvRvZKiY I Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-36,,2012.0,,,30.0,40.0,,,False,False,False,False,False,False,False,evwi Avjy-36,"evsjv‡`‡k wbR¯^ msKivq‡Yi gva¨‡g D™¢vweZ {(esk Patronese × TPS 67 (9.26R)} RvZwU G‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-36Õ RvZ wn‡m‡e 2012 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ Ges M‡o 4/5wU KvÐ _v‡K| KvÐ meyR Ges G‡š’vmvqvwbb Gi we¯Í…wZ †ewk| cvZv Lye Kg †XD †Ljv‡bv Ges ga¨ wkiv G‡š’vmvqvwbb hy³| Avjy wW¤^vK…wZ †_‡K j¤^vK…wZ I ga¨g AvKv‡ii| Avjyi is jvj| †PvL AMfxi| mvaviY ZvcgvÎvq 55-60 w`‡b A¼zi (¯úÖvDU) †ei nq| A¼zi †QvU Dc‡MvjvKvi, †Mvovi w`‡K cvZjv †jvgk, AMÖfv‡M LyeB Kg cwigv‡Y G‡š’vmvqvwbb Av‡Q Ges †jvg Abycw¯’Z| Avjy‡Z ï®‹ c`v‡_©i cwigvY 19.68±1%| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 30-40 Ub| G RvZwU cÖwµqvRvZKiY I Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-40,,2012.0,,,35.0,55.0,,,False,False,False,False,False,False,False,evwi Avjy-40,"evsjv‡`‡k wbR¯^ msKivq‡Yi gva¨‡g D™¢vweZ {(esk 934 × TPS-67 (4.45W)} RvZwU G‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-40Õ RvZ wn‡m‡e 2012 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ gva¨g D”PZvm¤úbœ Ges M‡o 4/5 wU KvÐ _v‡K| KvÐ meyR Ges G‡š’vmvqvwbb Gi we¯Í…wZ Kg, cvZv Lye Kg †XD †Ljv‡bv Ges ga¨ wkivq G‡š’vmvqvwbb bvB| Avjy Lv‡Uv wW¤^vK…wZ †_‡K j¤^v wW¤^vK…wZ I ga¨g AvKv‡ii| Avjyi is njy`, Pvgov gm„Y| Avjyi kv‡mi is wµg| †PvL ga¨g AMfxi| mvaviY ZvcgvÎvq 40-45 w`‡b A¼zi (¯úÖvDU) †ei nq| A¼zi gvSvix Bm&†dwiK¨vj, †Mvovi w`K k³ cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q, †Mvovi w`K gvSvix †jvghy³, AMÖfvM gvSvix| Avjy‡Z ï®‹ c`v‡_©i cwigvY 20.22±1%| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 35-55 Ub| RvZwU cÖwµqvRvZKiY I Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-41,,2012.0,,,38.0,54.0,,,False,False,False,False,False,False,False,evwi Avjy-41,"evsjv‡`‡k wbR¯^ msKivq‡Yi gva¨‡g D™¢vweZ {(esk Carlita × TPS-67 (5.183)} RvZwU G‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-41Õ RvZ wn‡m‡e 2012 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ gva¨g D”PZvm¤úbœ Ges M‡o 4/5wU KvÐ _v‡K| KvÐ meyR Ges G‡š’vmvqvwbb Gi we¯Í…wZ †ewk, cvZv eo Lye Kg †XD †Ljv‡bv Ges ga¨ wkivq G‡š’vmvqvwbb gva¨g cwigv‡Y we`¨gvb| Avjy †MvjvKvi †_‡K P¨vÞv †MvjvKvi AvKv‡ii| Avjyi is Mvp jvj, Pvgov gm„Y| Avjyi is Mvp jvj, Pvgov gm„Y| Avjyi kv‡mi is nvjKv njy`| †PvL ga¨g AMfxi| mvaviY ZvcgvÎvq 45-50 w`‡b A¼zi (¯úÖvDU) †ei nq| A¼zi gvSvix I‡fv‡qW (ovoid), †Mvovi w`K Lye `ye©j cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q, †Mvovi w`K gvSvix †jvghy³, AMÖfvM gvSvix| Avjy‡Z ï®‹ c`v‡_©i cwigvY 21.20±1%| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 38-54 Ub| G RvZwU cÖwµqvRvZKiY I Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-46,,2013.0,,,30.0,40.0,,,False,False,False,False,False,False,False,evwi Avjy-46,"AvšÍR©vwZK Avjy †K›`ª, wjgv, †ciæ †_‡K msM„nxZ Gjwe-7 (esk CIP-393371.58) Rvg©cøvRg msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-46Õ RvZ wn‡m‡e 2013 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| A¼zi gvSvix I‡fv‡qW (ovoid), †Mvovi w`K gvSvix cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q, †Mvovi w`K Nb k³ †jvghy³, AMÖfvM gvSvix| mvaviY ZvcgvÎvq 45 - 48 w`‡b A¼zi (¯úÖvDU) †ei nq| MvQ wKQzUv j¤^v ¯^fv‡ei Ges M‡o 3/5 wU KvÐ _v‡K| KvÐ meyR Ges G‡š’vmvqvwbb Gi we¯Í…wZ Kg, cvZv `ye©j †XD †Lvjv‡bv Ges ga¨ wkivq †Kvb G‡š’vmvqvwbb bvB| Avjy †MvjvK…wZ †_‡K Lv‡Uv wW¤^vK…wZ I gva¨g †_‡K eo AvKv‡ii| Avjyi is nvjKv njy`, Pvgov †gvUvgywU gm„Y| Avjyi kv‡mi is wµg| †PvL gvSvix Mfxi| ï®‹ c`v‡_©i cwigvY 19 ± 1%| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 30-40 Ub| G RvZwU bvwe aŸmv †ivM cÖwZ‡ivax Ges cÖwµqvRvZKiY I Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-48,,2014.0,90.0,95.0,26.05,62.41,,,False,False,False,False,False,False,False,evwi Avjy-48,"evsjv‡`‡k wbR¯^ msKivq‡Yi gva¨‡g D™¢vweZ (esk MF-II × TPS-67) RvZwU G‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-48Õ RvZ wn‡m‡e 2014 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc| 3-4 wU KvÐ _v‡K| KvÐ meyR wKš‘ †Mvovi w`‡K G‡š’vmvqvwb‡bi ga¨g we¯Í…wZ Av‡Q| ga¨g AvKv‡ii cvZv Kg †XD †Ljv‡bv Ges ga¨ wkivq G‡š’vmvqvwbb LyeB Kg we`¨gvb| Avjy Lv‡Uv wW¤^vK…wZ †_‡K wW¤^vK„wZ ga¨g AvKv‡ii| Avjyi is njy`, kv‡mi is nvjKv njy`| †PvL ga¨g AMfxi| ï®‹ c`v©_ 18.42 ± 1%| A¼zi †QvU AvKv‡ii eªW-wmwjwÛªK¨vj, †Mvovi w`K G‡š’vmvqvwb‡bi we¯Í…wZ ga¨g, †Mvovi w`K †ewk †jvghy³, AMÖfvM †QvU AvKv‡ii| mvaviY ZvcgvÎvq 50-55 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 90-95 w`b| Mo djb †n±icÖwZ 26.05-62.41 Ub| G RvZwU mvavib ZvcgvÎvq 5-6 gvm msiÿY Kiv hvq Ges Lvevi Avjy wn‡m‡e Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-53,,2014.0,90.0,95.0,32.0,34.0,,,False,False,False,False,False,False,False,evwi Avjy-53,"AvšÍR©vwZK Avjy †K›`ª, wjgv, †ciæ †_‡K msM„nxZ Gjwe-6 (esk 387015.3 × 386316.14) Rvg©cøvRg msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-53Õ RvZ wn‡m‡e 2014 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ wKQzUv j¤^v ¯^fv‡ei Ges M‡o 3/5 wU KvÐ _v‡K| KvÐ meyR Ges G‡š’vmvqvwbb Gi we¯Í…wZ Mvp Kg, cvZv Kg †XD †Lvjv‡bv Ges ga¨ wkivq G‡š’vmvqvwbb we¯Í…wZ ga¨g| Avjy †MvjvK…wZ †_‡K Lv‡Uv wW¤^vK…wZ I gva¨g AvKv‡ii| Avjyi is Mvp jvj, Pvgov †gvUvgywU gm„Y| Avjyi kv‡mi is nvjKv njy`| †PvL Mfxi| ï®‹ c`v©_ 20.42 ± 1%| A¼zi gvSvix I‡fv‡qW, †Mvovi w`K gvSvix cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q, †Mvovi w`K Nb k³ †jvghy³, AMÖfvM gvSvix wKwÂr †jvghy³| mvaviY ZvcgvÎvq 45- 48 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 90-95 w`b | Mo djb †n±icÖwZ 32-34 Ub| G RvZwU bvwe aŸmv †ivM cÖwZ‡ivax Ges cÖwµqvRvZKiY I Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-54,wgDwRKv,2014.0,,,,,,,False,False,False,False,False,False,False,evwi Avjy-54,"†b`vij¨vÛ †_‡K msM„nxZ wgDwRKv (esk CMK 1993-042-005 × Lady Christl) RvZwU msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-54Õ (wgDwRKv) RvZ wn‡m‡e 2014 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc Ges KvÐ meyR wKš‘ †Mvovi w`‡K G‡š’vmvqvwbb Gi we¯Í…wZ Kg| 3-6 wU KvÐ _v‡K| cvZv †QvU AvKv‡ii, Kg †XD †Ljv‡bv Ges ga¨ wkivq G‡š’vmvqvwb‡bi we¯Í…wZ LyeB Kg ev _v‡K bv| Avjy gvSvix AvKv‡ii, wW¤^vK…wZ †_‡K j¤^v wW¤^vK…wZi| Pvgovi is njy`, kuv‡mi is nvjKv njy`| AMfxi †PvL wewkó| ï®‹ c`v_© 18.18 ± 1%| A¼zi †QvU AvKv‡ii eªW-wmwjwÛªK¨vj, †Mvovi w`K G‡š’vmvqvwb‡bi we¯Í…wZ ga¨g, †Mvovi w`K gvSvix †jvghy³, AMÖfvM gvSvix | mvaviY ZvcgvÎvq 45-48 w`‡b A¼zi (¯úÖvDU) †ei nq| 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 41.19 (25.59-57.51) Ub| G RvZwU Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-56,,2014.0,90.0,95.0,29.64,45.01,,,False,False,False,False,False,False,False,evwi Avjy-56,"evsjv‡`‡k wbR¯^ msKivq‡Yi gva¨‡g D™¢vweZ {(esk G90) (8.46)} RvZwU G‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-56Õ RvZ wn‡m‡e 2014 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc| 4-6 wU KvÐ _v‡K| KvÐ jvj-ev`vgx Ges G‡š’vmvqvwbb Gi we¯Í…wZ Lye †ewk| cvZv ga¨g AvK…wZi, Kg †XD †Ljv‡bv Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ Kg| Avjy Lv‡Uv wW¤^vK…wZ †_‡K ga¨g AvKv‡ii| Avjyi Pvgovi is jvj (†e¸bx), Pvgov gm„Y, kv‡mi is njy`| Mfxi †PvL wewkó| ï®‹ c`v©_ 19.15 ± 1%| A¼zi gvSvix I‡fv‡qW, †Mvovi w`K Lye †ewk cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q, †Mvovi w`K nvjKv †jvghy³, AMÖfvM gvSvix| mvaviY ZvcgvÎvq 50-55 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 90-95 w`b| Mo djb †n±icÖwZ 29.64-45.01 Ub| G RvZwU Lvevi Avjy wn‡m‡e Dc‡hvMx I ¯‹¨ve †ivM cÖwZ‡ivax|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-57,,2014.0,90.0,95.0,29.34,45.24,,,False,False,False,False,False,False,False,evwi Avjy-57,"evsjv‡`‡k wbR¯^ msKivq‡Yi gva¨‡g D™¢vweZ {(esk C90) (8.73)} RvZwU G‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-57Õ RvZ wn‡m‡e 2014 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc Ges KvÐ meyR Ges G‡š’vmvqvwbb Gi we¯Í…wZ Kg| cvZv ga¨g AvK…wZi, Kg †XD †Ljv‡bv Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ Kg| Avjy j¤^v wW¤^vK…wZ I ga¨g †_‡K eo AvKv‡ii| Avjyi is njy`, Pvgov gm„Y, Avjyi kv‡mi is mv`v| †PvL ga¨g Mfxi| ï®‹ c`v_© 18.97 ± 1%| A¼zi gvSvix eªW-wmwjwÛªK¨vj, †Mvovi w`K G‡š’vmvqvwb‡bi we¯Í…wZ ga¨g, †Mvovi w`K nvjKv †jvghy³, AMÖfvM gvSvix| mvaviY ZvcgvÎvq 50-55 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 90-95 w`b| Mo djb †n±icÖwZ 29.34-45.24 Ub| G RvZwU bvwe aŸmv †ivM cÖwZ‡ivax, cÖwµqvRvZKiY I Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-62,,2015.0,90.0,95.0,35.78,56.32,,,False,False,False,False,False,False,False,evwi Avjy-62,"evsjv‡`‡k wbR¯^ msKivq‡Yi gva¨‡g D™¢vweZ {(esk Dura × TPS-67) (9.11)} RvZwU G‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-62Õ RvZ wn‡m‡e 2015 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| G RvZwU Lvevi Avjy wn‡m‡e B‡Zvg‡a¨ RbwcÖqZv AR©b K‡i‡Q| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc Ges M‡o 4-7wU KvÐ _v‡K| MvQ wKQyUv Lvov cªK…wZi I kvLv cªkvLv Kg| KvÐ meyR gvSvix ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ ga¨g| cvZv gvSvix AvKv‡ii I Kg †XD †Ljv‡bv| cvZvq meyR i‡Oi AvwaK¨ gvSvix Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ Kg| cÎdjK ga¨g AvKv‡ii I gvSvix ai‡bi PIov cÎdj‡Ki Dc‡ii w`‡Ki gm„YZv gvSvix | ga¨ wkivq Dcc‡Îi msL¨v †ewk| kx‡l©i cÎdj‡K Dcc‡Îi msL¨v Kg| cv‡k¦©i cÎdj‡K gvSvix msL¨K eo AvKv‡ii DccÎ †`Lv hvq| Avjy wW¤^vK…wZ †_‡K j¤^v wW¤^vK…wZi I ga¨g †_‡K eo AvKv‡ii| Avjyi Pvgovi is njy`, Pvgovi gm„YZv gvSvix, kv‡mi is nvjKv njy`| AMfxi †PvL wewkó Ges †PvL Avjy‡Z mgfv‡e web¨¯Í _v‡K| ï®‹ c`v_© 17.33-20.80%| A¼zi gvSvix AvKv‡ii I KwbK¨vj AvK…wZi, †Mvovi w`‡K Lye †ewk cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q I nvjKv †jvghy³| AMÖfvM gvSvix, G‡š’vmvqvwbb Gi we¯Í…wZ †ewk Ges gvSvix †jvghy³| mvaviY ZvcgvÎvq 6 gv‡m A¼zi (¯úÖvDU) †ei nq| RxebKvj 90-95 w`b| Mo djb †n±icÖwZ 35.78-56.32 Ub| G RvZwU Lvevi Avjy wn‡m‡e Dc‡hvMx| mvaviY ZvcgvÎvq RvZwU 5-6 gvm msiÿY †hvM¨ Ges myßve¯’v we`¨gvb _vKvq RvZwU ißvwb‡hvM¨|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-63,,2015.0,90.0,95.0,32.3,51.67,,,False,False,False,False,False,False,False,evwi Avjy-63,"evsjv‡`‡k wbR¯^ msKivq‡Yi gva¨‡g D™¢vweZ {(esk B25 × TPS-67) (9.125)} RvZwU G‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-63Õ RvZ wn‡m‡e 2015 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc Ges M‡o 4-6 wU KvÐ _v‡K| MvQ wKQyUv Lvov cªK…wZi I kvLv cªkvLv Kg| KvÐ meyR gvSvix ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ ga¨g| cvZv gvSvix AvKv‡ii I ga¨g †XD †Ljv‡bv| cvZvq meyR i‡Oi AvwaK¨ gvSvix Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ ga¨g| cÎdjK ga¨g AvKv‡ii I gvSvix ai‡bi PIov cÎdj‡Ki Dc‡ii w`‡Ki gm„YZv gvSvix| ga¨ wkivq Dcc‡Îi msL¨v †ewk| kx‡l©i cÎdj‡K Dcc‡Îi msL¨v gvSvix| cv‡k¡©i cÎdj‡K gvSvix msL¨K eo AvKv‡ii DccÎ †`Lv hvq| Avjy †MvjvKvi †_‡K Lv‡Uv wW¤^vK…wZ I eo AvKv‡ii| Avjyi Pvgovi is Av‡c‡ji g‡Zv jvj, Pvgov gm„Y| Avjyi kv‡mi is njy`| †PvL ga¨g Mfxi Ges †PvL Avjy‡Z mgfv‡e web¨¯Í bq| ï®‹ c`v_© 19.22 (17.92-21.82%)| A¼zi gvSvix AvKv‡ii I I‡fv‡qW AvK…wZi, †Mvovi w`‡K Lye †ewk cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q I nvjKv †jvghy³| AMÖfvM gvSvix, G‡š’vmvqvwbb Gi we¯Í…wZ Lye †ewk Ges nvjKv †jvghy³| mvaviY ZvcgvÎvq 70-75 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 90-95 w`b| Mo djb †n±icÖwZ 32.30-51.67 Ub| RvZwU cÖwµqvRvZKiY I Lvevi Avjy wn‡m‡e Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
Potato,BARI Potato-66,cv‡gjv,2015.0,90.0,95.0,25.52,46.06,,,False,False,False,False,False,False,False,evwi Avjy-66,"d«vÝ †_‡K msM„nxZ cv‡gjv (esk Mondial × Carmine) RvZwU msMÖn K‡i evsjv‡`‡ki AvenvIqvq Pvlvev` Dc‡hvwMZv hvPvB evQvB cÖwµqvi gva¨‡g D™¢vweZ Ôevwi Avjy-66 (cv‡gjv)Õ RvZ wn‡m‡e 2015 mv‡j evsjv‡`‡k Pvlvev‡`i Rb¨ Aby‡gvw`Z nq| MvQ ga¨g D”PZvm¤úbœ B›UviwgwW‡qU UvBc Ges M‡o 4-8wU KvÐ _v‡K| MvQ wKQyUv Lvov cªK…wZi I kvLv cªkvLv Kg| KvÐ meyR gvSvix ai‡bi †gvUv Ges G‡š’vmvqvwbb Gi we¯Í…wZ Lye †ewk| cvZv gvSvix AvKv‡ii I Lye Kg †XD †Ljv‡bv| cvZvq meyR i‡Oi AvwaK¨ gvSvix Ges ga¨ wkivq G‡š’vmvqvwbb Gi we¯Í…wZ †ewk| cÎdjK ga¨g AvKv‡ii I gvSvix ai‡bi PIov Ges cÎdj‡Ki Dc‡ii w`‡Ki gm„YZv gvSvix| ga¨ wkivq Dcc‡Îi msL¨v gvSvix| kx‡l©i cÎdj‡K Dcc‡Îi msL¨v LyeB Kg| cv‡k¡©i cÎdj‡K LyeB Kg msL¨K gvSvix AvKv‡ii DccÎ †`Lv hvq| Avjy wW¤^vK…wZ †_‡K j¤¦v wW¤^vK…wZi I ga¨g AvKv‡ii| Avjyi Pvgov gm„Y I is jvj, kuv‡mi is nvjKv njy`| AMfxi †PvL wewkó Ges †PvL Avjy‡Z mgfv‡e web¨¯Í| ï®‹ c`v_© 19.47% (17.30-21.55%)| A¼zi gvSvix AvKv‡ii I eªW-wmwjwÛªK¨vj AvK…wZi, †Mvovi w`‡K Lye †ewk cwigv‡Y †iW-fv‡qv‡jU G‡š’vmvqvwbb Av‡Q I †ek †jvg †`Lv hvq| AMÖfvM gvSvix, G‡š’vmvqvwbb Gi we¯Í…wZ †ewk Ges gvSvix †jvghy³| mvaviY ZvcgvÎvq 90-95 w`‡b A¼zi (¯úÖvDU) †ei nq| RxebKvj 90-95 w`‡b Avjy cwic°Zv jvf K‡i| Mo djb †n±icÖwZ 25.52-46.06 Ub| RvZwU Lvevi Dc‡hvMx|","BARI Krishi Projukti Hatboi, 10th edition (Dec 2024), Akhond et al. (eds.) 2025"
